Json Log,Receive Time,Resource labels container group name,Resource labels container group version,Resource labels instance id,Resource labels machine id,Resource labels organization id,Resource labels organization name,Resource labels project name,Resource type,Severity,Text Log,Time
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ ❱   4 import mandelbrot                                                      │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│     3 import logging                                                         │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│     2 import base64                                                          │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│     1 import asyncio                                                         │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ /app/main.py:4 in <module>                                                   │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ in _call_with_frames_removed:488                                             │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ in exec_module:1026                                                          │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ in _load_unlocked:935                                                        │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ in _find_and_load_unlocked:1331                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ in _find_and_load:1360                                                       │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ in _gcd_import:1387                                                          │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    91 _RELOADING = {}                                                        │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    90                                                                        │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    89                                                                        │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│ ❱  88 │   return _bootstrap._gcd_import(name[level:], package, level)        │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    87 │   │   │   level += 1                                                 │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    86 │   │   │   │   break                                                  │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    85 │   │   │   if character != '.':                                       │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ /usr/local/lib/python3.13/importlib/__init__.py:88 in import_module          │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    73 │   │   logger.warning(                                                │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│    72 │   │   logger.error(f""Import error: {e}"")                             │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│    71 │   except (ImportError, ValueError) as e:                             │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ ❱  70 │   │   mod = importlib.import_module(mod_data.module_import_str)      │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    69 │   try:                                                               │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│    68 def get_app_name(*, mod_data: ModuleData, app_name: Union[str, None] = │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│    67                                                                        │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ get_app_name                                                                 │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ /usr/local/lib/python3.13/site-packages/fastapi_cli/discover.py:70 in        │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   129                                                                        │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│   128 │   import_string = f""{mod_data.module_import_str}:{use_app_name}""     │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   127 │                                                                      │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│ ❱ 126 │   use_app_name = get_app_name(mod_data=mod_data, app_name=app_name)  │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│   125 │   sys.path.insert(0, str(mod_data.extra_sys_path))                   │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   124 │   mod_data = get_module_data_from_path(path)                         │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│   123 │   │   raise FastAPICLIException(f""Path does not exist {path}"")       │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ get_import_data                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ /usr/local/lib/python3.13/site-packages/fastapi_cli/discover.py:126 in       │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   155 │   │   │   else:                                                      │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   154 │   │   │   │   import_data = get_import_data_from_import_string(confi │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   153 │   │   │   elif config.entrypoint:                                    │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│ ❱ 152 │   │   │   │   import_data = get_import_data(path=path, app_name=app) │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   151 │   │   │   if path or app:                                            │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   150 │   │   │   # Resolve import data with priority: CLI path/app > config │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│   149 │   │   try:                                                           │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│ /usr/local/lib/python3.13/site-packages/fastapi_cli/cli.py:152 in _run       │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,│                                                                              │,"2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│   438 │   │   port=port,                                                     │","2/14/2026, 12:25:41 AM"
,"2/14/2026, 12:25:41 AM",mandelbrot,1,83a48371-e252-437c-9153-a95d3d02314c,9eca039a-9b05-155d-ab7f-84047e513a2b,ad3b2c71-b667-4537-9e7d-a82889921718,old-stock-consulting,old-stock-consulting-project,container,default,"│   437 │   │   host=host,                                                     │","2/14/2026, 12:25:41 AM"
